City,url,latestYear,YearsAvailable,County,summaryURL,Population,Employees,FTemployees,MedianPay,MedianPayBenes,TotalComp,CompCostPerResident,MedianPrivatePay
Orange Cove,https://transcal.s3.amazonaws.com/public/export/orange cove-2016.csv,2016,"2016, 2015, 2014, 2013",Fresno,https://transparentcalifornia.com/salaries/2016/orange-cove/summary/,"9,566",47,20,"$60,193 ","$75,684 ","$2,465,006 ",$257 ,"$29,063 "
Orinda,https://transcal.s3.amazonaws.com/public/export/orinda-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/orinda/summary/,"18,936",73,40,"$65,014 ","$93,687 ","$4,319,958 ",$228 ,"$164,023 "
Orland,https://transcal.s3.amazonaws.com/public/export/orland-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Glenn,https://transparentcalifornia.com/salaries/2016/orland/summary/,"7,504",81,30,"$57,789 ","$87,851 ","$3,110,314 ",$414 ,"$30,931 "
Oroville,https://transcal.s3.amazonaws.com/public/export/oroville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Butte,https://transparentcalifornia.com/salaries/2016/oroville/summary/,"18,884",138,96,"$63,531 ","$80,218 ","$9,457,128 ",$500 ,"$36,000 "
Oxnard,https://transcal.s3.amazonaws.com/public/export/oxnard-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Ventura,https://transparentcalifornia.com/salaries/2016/oxnard/summary/,"204,752","1,709",712,"$84,276 ","$112,493 ","$126,784,148 ",$619 ,"$31,397 "
Pacifica,https://transcal.s3.amazonaws.com/public/export/pacifica-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/pacifica/summary/,"38,844",343,133,"$108,588 ","$137,454 ","$22,025,974 ",$567 ,"$66,615 "
Pacific Grove,https://transcal.s3.amazonaws.com/public/export/pacific grove-2016.csv,2016,"2016, 2015, 2014, 2013",Monterey,https://transparentcalifornia.com/salaries/2016/pacific-grove/summary/,"15,546",129,62,"$84,613 ","$96,791 ","$8,119,232 ",$522 ,"$63,260 "
Palmdale,https://transcal.s3.amazonaws.com/public/export/palmdale-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/palmdale/summary/,"156,823",634,155,"$73,249 ","$116,569 ","$24,992,604 ",$159 ,"$39,995 "
Palm Desert,https://transcal.s3.amazonaws.com/public/export/palm desert-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/palm-desert/summary/,"51,045",126,103,"$95,082 ","$144,352 ","$17,105,377 ",$335 ,"$42,388 "
Palm Springs,https://transcal.s3.amazonaws.com/public/export/palm springs-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/palm-springs/summary/,"46,714",463,365,"$93,264 ","$115,678 ","$53,270,824 ","$1,140 ","$42,129 "
Palo Alto,https://transcal.s3.amazonaws.com/public/export/palo alto-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/palo-alto/summary/,"66,649","1,546",873,"$108,409 ","$157,377 ","$163,869,140 ","$2,458 ","$133,424 "
Palos Verdes Estates,https://transcal.s3.amazonaws.com/public/export/palos verdes estates-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/palos-verdes-estates/summary/,"13,582",80,57,"$91,132 ","$118,063 ","$7,568,704 ",$557 ,"$154,849 "
Paradise,https://transcal.s3.amazonaws.com/public/export/paradise-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Butte,https://transparentcalifornia.com/salaries/2016/paradise/summary/,"26,396",96,41,"$71,106 ","$85,058 ","$5,189,318 ",$196 ,"$43,025 "
Paramount,https://transcal.s3.amazonaws.com/public/export/paramount-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/paramount/summary/,"54,941",476,88,"$58,191 ","$80,872 ","$11,130,975 ",$202 ,"$30,797 "
Parlier,https://transcal.s3.amazonaws.com/public/export/parlier-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Fresno,https://transparentcalifornia.com/salaries/2016/parlier/summary/,"14,953",65,27,"$55,126 ","$67,270 ","$2,328,465 ",$155 ,"$25,972 "
Pasadena,https://transcal.s3.amazonaws.com/public/export/pasadena-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/pasadena/summary/,"140,268","2,567","1,485","$90,275 ","$127,580 ","$237,950,175 ","$1,696 ","$56,303 "
Paso Robles,https://transcal.s3.amazonaws.com/public/export/paso robles-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Luis Obispo,https://transparentcalifornia.com/salaries/2016/paso-robles/summary/,"31,178",237,156,"$78,734 ","$117,218 ","$21,735,348 ",$697 ,"$35,927 "
Patterson,https://transcal.s3.amazonaws.com/public/export/patterson-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/patterson/summary/,"21,205",241,79,"$58,168 ","$92,422 ","$10,000,066 ",$471 ,"$46,377 "
Perris,https://transcal.s3.amazonaws.com/public/export/perris-2016.csv,2016,"2016, 2015, 2014, 2013",Riverside,https://transparentcalifornia.com/salaries/2016/perris/summary/,"73,718",106,65,"$69,242 ","$87,071 ","$8,333,452 ",$113 ,"$31,650 "
Petaluma,https://transcal.s3.amazonaws.com/public/export/petaluma-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/petaluma/summary/,"59,757",113,57,"$81,523 ","$111,388 ","$6,873,058 ",$115 ,"$56,912 "
Pico Rivera,https://transcal.s3.amazonaws.com/public/export/pico rivera-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/pico-rivera/summary/,"63,724",359,120,"$65,703 ","$84,848 ","$14,041,011 ",$220 ,"$35,207 "
Piedmont,https://transcal.s3.amazonaws.com/public/export/piedmont-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Alameda,https://transparentcalifornia.com/salaries/2016/piedmont/summary/,"11,201",415,84,"$121,503 ","$171,487 ","$16,266,749 ","$1,452 ","$145,714 "
Pinole,https://transcal.s3.amazonaws.com/public/export/pinole-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/pinole/summary/,"19,040",156,88,"$95,940 ","$127,065 ","$12,666,924 ",$665 ,"$53,052 "
Pismo Beach,https://transcal.s3.amazonaws.com/public/export/pismo beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Luis Obispo,https://transparentcalifornia.com/salaries/2016/pismo-beach/summary/,"7,984",183,72,"$79,340 ","$96,787 ","$9,329,098 ","$1,168 ","$58,790 "
Pittsburg,https://transcal.s3.amazonaws.com/public/export/pittsburg-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/pittsburg/summary/,"67,998",443,238,"$90,348 ","$128,396 ","$36,153,000 ",$531 ,"$46,489 "
Placentia,https://transcal.s3.amazonaws.com/public/export/placentia-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/placentia/summary/,"52,168",248,95,"$90,074 ","$112,891 ","$15,393,028 ",$295 ,"$49,645 "
Placerville,https://transcal.s3.amazonaws.com/public/export/placerville-2016.csv,2016,"2016, 2015",El Dorado,https://transparentcalifornia.com/salaries/2016/placerville/summary/,"10,540",112,71,"$66,768 ","$87,949 ","$7,582,200 ",$719 ,"$36,546 "
Pleasant Hill,https://transcal.s3.amazonaws.com/public/export/pleasant hill-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/pleasant-hill/summary/,"34,395",123,98,"$97,677 ","$133,936 ","$15,415,329 ",$448 ,"$73,267 "
Pleasanton,https://transcal.s3.amazonaws.com/public/export/pleasanton-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Alameda,https://transparentcalifornia.com/salaries/2016/pleasanton/summary/,"77,046","1,012",411,"$119,380 ","$171,648 ","$83,187,252 ","$1,079 ","$104,337 "
Plymouth,https://transcal.s3.amazonaws.com/public/export/plymouth-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Amador,https://transparentcalifornia.com/salaries/2016/plymouth/summary/,961,21,7,"$50,239 ","$57,863 ","$603,149 ",$627 ,"$36,071 "
Point Arena,https://transcal.s3.amazonaws.com/public/export/point arena-2016.csv,2016,"2016, 2014, 2013",Mendocino,https://transparentcalifornia.com/salaries/2016/point-arena/summary/,455,21,1,"$65,849 ","$65,849 ","$319,054 ",$701 ,"$40,500 "
Pomona,https://transcal.s3.amazonaws.com/public/export/pomona-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/pomona/summary/,"151,807",790,452,"$81,090 ","$103,820 ","$63,102,108 ",$415 ,"$31,606 "
Porterville,https://transcal.s3.amazonaws.com/public/export/porterville-2016.csv,2016,"2016, 2015, 2014, 2011",Tulare,https://transparentcalifornia.com/salaries/2016/porterville/summary/,"58,472",686,255,"$54,095 ","$78,873 ","$26,455,694 ",$452 ,"$31,369 "
Port Hueneme,https://transcal.s3.amazonaws.com/public/export/port hueneme-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Ventura,https://transparentcalifornia.com/salaries/2016/port-hueneme/summary/,"22,126",165,79,"$76,119 ","$102,755 ","$10,881,763 ",$491 ,"$34,725 "
Portola,https://transcal.s3.amazonaws.com/public/export/portola-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Plumas,https://transparentcalifornia.com/salaries/2016/portola/summary/,"2,082",49,5,"$52,235 ","$83,292 ","$997,336 ",$479 ,"$48,393 "
Portola Valley,https://transcal.s3.amazonaws.com/public/export/portola valley-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/portola-valley/summary/,"4,550",18,13,"$83,012 ","$106,721 ","$1,673,780 ",$367 ,"$179,896 "
Poway,https://transcal.s3.amazonaws.com/public/export/poway-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/poway/summary/,"49,675",388,171,"$74,620 ","$113,599 ","$25,793,652 ",$519 ,"$67,183 "
Rancho Cordova,https://transcal.s3.amazonaws.com/public/export/rancho cordova-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sacramento,https://transparentcalifornia.com/salaries/2016/rancho-cordova/summary/,"69,482",112,62,"$76,066 ","$98,197 ","$7,723,356 ",$111 ,"$38,705 "
Rancho Cucamonga,https://transcal.s3.amazonaws.com/public/export/rancho cucamonga-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/rancho-cucamonga/summary/,"173,309","1,057",430,"$71,283 ","$95,847 ","$58,610,663 ",$338 ,"$52,762 "
Rancho Mirage,https://transcal.s3.amazonaws.com/public/export/rancho mirage-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/rancho-mirage/summary/,"17,876",126,75,"$81,193 ","$104,389 ","$9,845,129 ",$550 ,"$86,400 "
Rancho Palos Verdes,https://transcal.s3.amazonaws.com/public/export/rancho palos verdes-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/rancho-palos-verdes/summary/,"42,412",149,53,"$74,854 ","$104,030 ","$7,578,822 ",$178 ,"$100,888 "
Rancho Santa Margarita,https://transcal.s3.amazonaws.com/public/export/rancho santa margarita-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/rancho-santa-margarita/summary/,"49,038",41,22,"$82,394 ","$99,188 ","$3,092,393 ",$63 ,"$70,136 "
Red Bluff,https://transcal.s3.amazonaws.com/public/export/red bluff-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Tehama,https://transparentcalifornia.com/salaries/2016/red-bluff/summary/,"14,065",206,77,"$56,821 ","$76,015 ","$7,624,717 ",$542 ,"$28,546 "
Redding,https://transcal.s3.amazonaws.com/public/export/redding-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Shasta,https://transparentcalifornia.com/salaries/2016/redding/summary/,"91,320","1,143",745,"$73,240 ","$115,410 ","$99,248,416 ","$1,086 ","$37,556 "
Redlands,https://transcal.s3.amazonaws.com/public/export/redlands-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/redlands/summary/,"70,442",651,371,"$77,996 ","$103,655 ","$54,910,656 ",$779 ,"$48,299 "
Redondo Beach,https://transcal.s3.amazonaws.com/public/export/redondo beach-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/redondo-beach/summary/,"67,664",850,360,"$100,618 ","$128,949 ","$62,137,997 ",$918 ,"$83,649 "
Redwood City,https://transcal.s3.amazonaws.com/public/export/redwood city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/redwood-city/summary/,"82,595",970,503,"$120,086 ","$162,786 ","$99,663,639 ","$1,206 ","$67,208 "
Reedley,https://transcal.s3.amazonaws.com/public/export/reedley-2016.csv,2016,"2016, 2015, 2014",Fresno,https://transparentcalifornia.com/salaries/2016/reedley/summary/,"25,273",293,89,"$53,301 ","$76,464 ","$11,084,806 ",$438 ,"$26,573 "
Rialto,https://transcal.s3.amazonaws.com/public/export/rialto-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/rialto/summary/,"102,418",500,266,"$102,192 ","$142,140 ","$48,598,675 ",$474 ,"$32,487 "
Richmond,https://transcal.s3.amazonaws.com/public/export/richmond-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/richmond/summary/,"108,303",950,655,"$111,313 ","$153,999 ","$121,647,554 ","$1,123 ","$40,434 "
Ridgecrest,https://transcal.s3.amazonaws.com/public/export/ridgecrest-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Kern,https://transparentcalifornia.com/salaries/2016/ridgecrest/summary/,"28,604",172,87,"$65,454 ","$75,915 ","$8,316,670 ",$290 ,"$44,081 "
Rio Dell,https://transcal.s3.amazonaws.com/public/export/rio dell-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Humboldt,https://transparentcalifornia.com/salaries/2016/rio-dell/summary/,"3,372",22,14,"$63,418 ","$82,913 ","$1,371,047 ",$406 ,"$40,278 "
Rio Vista,https://transcal.s3.amazonaws.com/public/export/rio vista-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Solano,https://transparentcalifornia.com/salaries/2016/rio-vista/summary/,"8,055",68,37,"$77,896 ","$102,484 ","$4,746,172 ",$589 ,"$54,122 "
Ripon,https://transcal.s3.amazonaws.com/public/export/ripon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Joaquin,https://transparentcalifornia.com/salaries/2016/ripon/summary/,"14,971",163,76,"$61,108 ","$85,797 ","$7,973,352 ",$532 ,"$58,145 "
Riverbank,https://transcal.s3.amazonaws.com/public/export/riverbank-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Stanislaus,https://transparentcalifornia.com/salaries/2016/riverbank/summary/,"23,761",98,45,"$54,469 ","$73,685 ","$3,817,543 ",$160 ,"$39,786 "
Riverside,https://transcal.s3.amazonaws.com/public/export/riverside-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Riverside,https://transparentcalifornia.com/salaries/2016/riverside/summary/,"318,678","2,688","1,942","$88,653 ","$121,914 ","$280,898,812 ",$881 ,"$36,947 "
Rocklin,https://transcal.s3.amazonaws.com/public/export/rocklin-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Placer,https://transparentcalifornia.com/salaries/2016/rocklin/summary/,"60,509",418,198,"$93,692 ","$122,415 ","$30,306,224 ",$500 ,"$67,208 "
Rohnert Park,https://transcal.s3.amazonaws.com/public/export/rohnert park-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Sonoma,https://transparentcalifornia.com/salaries/2016/rohnert-park/summary/,"41,928",355,141,"$81,425 ","$99,921 ","$19,753,275 ",$471 ,"$46,390 "
Rolling Hills,https://transcal.s3.amazonaws.com/public/export/rolling hills-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/rolling-hills/summary/,"1,760",7,4,"$99,912 ","$119,295 ","$620,856 ",$352 ,"$155,417 "
Rolling Hills Estates,https://transcal.s3.amazonaws.com/public/export/rolling hills estates-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/rolling-hills-estates/summary/,"8,206",36,17,"$85,950 ","$106,895 ","$2,304,823 ",$280 ,"$115,500 "
Rosemead,https://transcal.s3.amazonaws.com/public/export/rosemead-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/rosemead/summary/,"54,507",199,49,"$67,110 ","$98,921 ","$6,548,952 ",$120 ,"$30,980 "
Roseville,https://transcal.s3.amazonaws.com/public/export/roseville-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Placer,https://transparentcalifornia.com/salaries/2016/roseville/summary/,"128,276","2,127","1,048","$93,797 ","$132,984 ","$162,885,724 ","$1,269 ","$59,940 "
Ross,https://transcal.s3.amazonaws.com/public/export/ross-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/ross/summary/,"2,381",74,8,"$106,242 ","$147,764 ","$2,477,189 ","$1,040 ","$131,250 "
Sacramento,https://transcal.s3.amazonaws.com/public/export/sacramento-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Sacramento,https://transparentcalifornia.com/salaries/2016/sacramento/summary/,"484,530","5,868","3,062","$79,814 ","$106,135 ","$403,426,969 ",$832 ,"$39,254 "
Salinas,https://transcal.s3.amazonaws.com/public/export/salinas-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/salinas/summary/,"155,889",822,456,"$101,904 ","$138,131 ","$79,132,253 ",$507 ,"$30,977 "
San Anselmo,https://transcal.s3.amazonaws.com/public/export/san anselmo-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/san-anselmo/summary/,"12,623",102,33,"$70,892 ","$93,062 ","$3,520,903 ",$278 ,"$96,658 "
San Bernardino,https://transcal.s3.amazonaws.com/public/export/san bernardino-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Bernardino,https://transparentcalifornia.com/salaries/2016/san-bernardino/summary/,"214,581","1,436",732,"$67,283 ","$91,654 ","$110,698,239 ",$515 ,"$30,312 "
San Bruno,https://transcal.s3.amazonaws.com/public/export/san bruno-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/san-bruno/summary/,"42,736",438,218,"$99,913 ","$145,478 ","$38,097,736 ",$891 ,"$56,144 "
San Carlos,https://transcal.s3.amazonaws.com/public/export/san carlos-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/san-carlos/summary/,"29,596",145,59,"$93,864 ","$121,382 ","$9,344,500 ",$315 ,"$114,272 "
San Clemente,https://transcal.s3.amazonaws.com/public/export/san clemente-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/san-clemente/summary/,"65,082",513,148,"$78,910 ","$101,710 ","$20,920,559 ",$321 ,"$79,241 "
Sand City,https://transcal.s3.amazonaws.com/public/export/sand city-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Monterey,https://transparentcalifornia.com/salaries/2016/sand-city/summary/,301,27,14,"$120,024 ","$147,887 ","$2,978,096 ","$9,894 ","$41,111 "
San Diego,https://transcal.s3.amazonaws.com/public/export/san diego-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/san-diego/summary/,"1,374,812","12,443","8,014","$75,639 ","$85,012 ","$906,551,397 ",$659 ,"$50,836 "
San Dimas,https://transcal.s3.amazonaws.com/public/export/san dimas-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/san-dimas/summary/,"34,109",176,66,"$69,432 ","$85,260 ","$7,538,450 ",$221 ,"$57,267 "
San Fernando,https://transcal.s3.amazonaws.com/public/export/san fernando-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/san-fernando/summary/,"24,396",198,96,"$77,373 ","$104,005 ","$12,369,728 ",$507 ,"$35,728 "
San Francisco,,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Francisco,https://transparentcalifornia.com/salaries/2016/san-francisco/summary/,"850,282","40,970","32,385","$89,559 ","$118,801 ","$4,284,701,637 ","$3,927 ","$76,374 "
San Gabriel,https://transcal.s3.amazonaws.com/public/export/san gabriel-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/san-gabriel/summary/,"40,200",350,149,"$106,925 ","$155,571 ","$25,864,245 ",$643 ,"$35,931 "
Sanger,https://transcal.s3.amazonaws.com/public/export/sanger-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Fresno,https://transparentcalifornia.com/salaries/2016/sanger/summary/,"24,741",202,82,"$72,503 ","$95,187 ","$9,771,969 ",$394 ,"$31,495 "
San Jacinto,https://transcal.s3.amazonaws.com/public/export/san jacinto-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",Riverside,https://transparentcalifornia.com/salaries/2016/san-jacinto/summary/,"46,375",62,38,"$56,990 ","$88,254 ","$3,977,271 ",$85 ,"$34,260 "
San Joaquin,https://transcal.s3.amazonaws.com/public/export/san joaquin-2016.csv,2016,"2016, 2015",Fresno,https://transparentcalifornia.com/salaries/2016/san-joaquin/summary/,26,15,"$36,223 ","$50,829 ","$976,030 ",NA,NA,NA
San Jose,https://transcal.s3.amazonaws.com/public/export/san jose-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/san-jose/summary/,"1,009,363","7,897","5,231","$93,590 ","$156,131 ","$925,498,297 ",$916 ,"$61,239 "
San Juan Bautista,https://transcal.s3.amazonaws.com/public/export/san juan bautista-2016.csv,2016,"2016, 2014, 2013, 2012, 2011",San Benito,https://transparentcalifornia.com/salaries/2016/san-juan-bautista/summary/,"2,327",20,6,"$51,866 ","$61,410 ","$498,187 ",$214 ,"$51,484 "
San Juan Capistrano,https://transcal.s3.amazonaws.com/public/export/san juan capistrano-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/san-juan-capistrano/summary/,"36,006",127,62,"$84,922 ","$128,978 ","$11,245,712 ",$312 ,"$51,480 "
San Leandro,https://transcal.s3.amazonaws.com/public/export/san leandro-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Alameda,https://transparentcalifornia.com/salaries/2016/san-leandro/summary/,"89,039",740,307,"$96,024 ","$132,739 ","$50,998,675 ",$572 ,"$42,372 "
San Luis Obispo,https://transcal.s3.amazonaws.com/public/export/san luis obispo-2016.csv,2016,"2016, 2015, 2014, 2013, 2012",San Luis Obispo,https://transparentcalifornia.com/salaries/2016/san-luis-obispo/summary/,"46,716",808,357,"$85,492 ","$120,777 ","$51,574,952 ","$1,104 ","$42,376 "
San Marcos,https://transcal.s3.amazonaws.com/public/export/san marcos-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Diego,https://transparentcalifornia.com/salaries/2016/san-marcos/summary/,"91,479",538,198,"$83,113 ","$121,608 ","$31,749,332 ",$347 ,"$46,668 "
San Marino,https://transcal.s3.amazonaws.com/public/export/san marino-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/san-marino/summary/,"13,324",266,80,"$93,908 ","$120,946 ","$12,801,668 ",$960 ,"$104,146 "
San Mateo,https://transcal.s3.amazonaws.com/public/export/san mateo-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",San Mateo,https://transparentcalifornia.com/salaries/2016/san-mateo/summary/,"102,224","1,075",447,"$110,955 ","$149,121 ","$88,907,413 ",$869 ,"$68,207 "
San Pablo,https://transcal.s3.amazonaws.com/public/export/san pablo-2016.csv,2016,"2016, 2015, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/san-pablo/summary/,"29,991",238,133,"$89,396 ","$114,507 ","$18,321,921 ",$610 ,"$31,307 "
San Rafael,https://transcal.s3.amazonaws.com/public/export/san rafael-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Marin,https://transparentcalifornia.com/salaries/2016/san-rafael/summary/,"58,948",717,319,"$105,167 ","$166,818 ","$64,421,585 ","$1,092 ","$56,542 "
San Ramon,https://transcal.s3.amazonaws.com/public/export/san ramon-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Contra Costa,https://transparentcalifornia.com/salaries/2016/san-ramon/summary/,"74,366",593,234,"$102,881 ","$145,710 ","$39,291,069 ",$528 ,"$103,552 "
Santa Ana,https://transcal.s3.amazonaws.com/public/export/santa ana-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Orange,https://transparentcalifornia.com/salaries/2016/santa-ana/summary/,"333,605","1,770",902,"$94,769 ","$147,075 ","$163,021,956 ",$488 ,"$27,392 "
Santa Barbara,https://transcal.s3.amazonaws.com/public/export/santa barbara-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Barbara,https://transparentcalifornia.com/salaries/2016/santa-barbara/summary/,"90,922","2,146",852,"$86,208 ","$117,552 ","$129,777,926 ","$1,427 ","$41,599 "
Santa Clara,https://transcal.s3.amazonaws.com/public/export/santa clara-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Clara,https://transparentcalifornia.com/salaries/2016/santa-clara/summary/,"122,725","1,878",807,"$127,039 ","$177,556 ","$179,993,238 ","$1,466 ","$83,521 "
Santa Clarita,https://transcal.s3.amazonaws.com/public/export/santa clarita-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Los Angeles,https://transparentcalifornia.com/salaries/2016/santa-clarita/summary/,"180,303","1,098",327,"$78,551 ","$100,798 ","$43,873,294 ",$243 ,"$57,475 "
Santa Cruz,https://transcal.s3.amazonaws.com/public/export/santa cruz-2016.csv,2016,"2016, 2015, 2014, 2013, 2012, 2011",Santa Cruz,https://transparentcalifornia.com/salaries/2016/santa-cruz/summary/,"63,310","1,409",784,"$68,016 ","$99,440 ","$97,007,498 ","$1,532 ","$48,942 "
